   5.2268978e-04   3.5705469e-04   7.9946842e-06   9.2559109e-05   1.1532814e-04   1.5131163e-04
   3.6352554e-04   1.7864084e-04   8.0307271e-06   9.3817583e-05   1.0970690e-04   1.4159139e-04
   2.8699958e-04   1.2993857e-04   7.6418627e-06   8.8047342e-05   9.3681563e-05   1.5637565e-04
   1.3339928e-04   1.7016277e-04   6.5211607e-06   7.7668250e-05   8.9139191e-05   1.6427867e-04
   8.5525354e-05   2.0183428e-04   6.2058621e-06   7.3020484e-05   1.0055166e-04   1.1153400e-04
   1.6200546e-04   1.3755143e-04   7.0031109e-06   8.0984372e-05   9.8169456e-05   1.2676150e-04
   4.9736521e-05   1.0901970e-04   6.8381804e-06   7.8402649e-05   9.8518406e-05   1.4086436e-04
   4.9313032e-05   1.5385250e-04   6.8598776e-06   8.0381100e-05   9.3789095e-05   1.4243246e-04
   6.2962907e-05   1.4973070e-04   6.5313906e-06   7.5915721e-05   7.9946540e-05   5.5733422e-04
   5.7332686e-04   1.4946100e-04   5.5656700e-06   6.5967041e-05   7.6126906e-05   3.4170550e-03
   2.1662206e-03   1.3669461e-04   5.3008106e-06   6.2109560e-05   8.5957716e-05   1.7285220e-03
   1.1337466e-03   1.2591109e-04   5.9863852e-06   6.9373746e-05   8.3970979e-05   1.1510525e-03
   8.7861646e-04   1.1864914e-04   5.8489357e-06   6.7151054e-05   8.4153298e-05   8.0275566e-04
   5.0368056e-04   1.2810125e-04   5.8596961e-06   6.8627049e-05   8.0157261e-05   1.8471527e-03
   3.4919025e-04   1.2350909e-04   5.5822521e-06   6.4824293e-05   6.8233632e-05   3.0332684e-03
   1.8375556e-04   1.2861784e-04   4.7501413e-06   5.6352839e-05   6.5025302e-05   3.0608101e-03
   9.8724934e-05   1.2116909e-04   4.5277210e-06   5.3070971e-05   7.3477268e-05   2.1574683e-03
   6.1920334e-04   1.0599179e-04   7.3210213e-04   5.9288868e-05   7.1822637e-05   3.0538025e-03
   3.0740524e-03   9.9171289e-05   1.9891694e-03   5.7433858e-05   7.1883441e-05   3.2389579e-03
   1.6559641e-03   1.1031931e-04   2.1621081e-03   5.8632060e-05   6.8508779e-05   1.7587288e-03
   1.3987189e-03   1.0620956e-04   1.8433114e-03   5.5414551e-05   5.8234931e-05   2.1518096e-03
   2.0567636e-03   1.0968796e-04   1.5542870e-03   4.8095262e-05   5.5541466e-05   2.4931714e-03
   2.0656290e-03   1.0311308e-04   3.0664566e-03   4.5335150e-05   6.2809086e-05   1.3067865e-03
   2.1607540e-03   9.0732426e-05   2.3745675e-03   5.0687367e-05   6.1431728e-05   5.6965554e-04
   2.1786997e-03   8.4884677e-05   2.6267078e-03   4.9130323e-05   6.1402005e-05   6.6988266e-04
   2.0643418e-03   9.4209588e-05   2.9799012e-03   5.0086859e-05   5.8552470e-05   5.1326211e-04
   1.3740107e-03   9.0800290e-05   2.1948378e-03   4.7365122e-05   4.9701187e-05   2.2618576e-04
   1.8839569e-03   9.3740340e-05   1.8628445e-03   4.1052793e-05   4.7440558e-05   6.4105472e-04
   1.7429411e-03   8.8184677e-05   2.7704249e-03   3.8726333e-05   5.3689420e-05   1.3835685e-03
   1.8246930e-03   7.7417396e-05   2.5456756e-03   4.3331486e-05   5.2543736e-05   2.3509738e-03
   2.1484944e-03   7.2508066e-05   9.1878715e-04   4.2026308e-05   5.2448572e-05   1.9783422e-03
   3.3773576e-03   8.0555899e-05   1.6104102e-03   4.2787475e-05   5.0042814e-05   8.6160232e-04
   1.8139950e-03   7.7681740e-05   1.8774122e-03   4.0485055e-05   4.2417615e-05   4.8037839e-04
   1.2351862e-03   8.0079424e-05   1.7093906e-02   3.5040664e-05   4.0520937e-05   3.4819116e-02
   3.1257866e-04   7.5375918e-05   2.4691743e-02   3.3080944e-05   1.8275158e-03   1.2775077e-01
   7.6203037e-04   1.2660187e-03   2.4437048e-02   1.2254975e-03   2.7003722e-03   6.5172392e-02
   4.6957362e-04   2.0870859e-03   9.9893280e-03   2.1104495e-03   1.3555767e-03   3.3887725e-01
   1.3384057e-04   1.3391916e-03   6.4250317e-03   1.7906955e-03   8.1420688e-04   2.5923918e-01
   1.3687702e-04   6.9256788e-04   1.2056077e-02   2.7569845e-03   4.5393046e-04   2.6001839e-01
   1.5172985e-03   1.1358391e-03   1.2822260e-02   2.2667420e-03   8.7439851e-04   3.1159328e-01
   1.9100949e-03   3.7180637e-04   1.8895437e-03   2.3407750e-03   3.5833929e-04   9.5848309e-02
   8.2777648e-04   1.9020083e-04   8.2736619e-03   1.9796404e-03   1.7760986e-04   1.1852905e-01
   1.7965772e-03   5.0951078e-04   6.2409404e-03   1.6530085e-03   2.8703836e-04   1.3145454e-01
   3.1406377e-03   2.5956389e-04   6.6829250e-03   1.4513797e-03   2.7018653e-04   5.0430961e-02
   2.5531734e-03   7.6896815e-05   6.4488916e-03   1.6104236e-03   1.4504187e-04   3.2241238e-02
   1.6594565e-03   7.4729252e-05   8.9350039e-03   1.7083083e-03   6.0583110e-05   3.9317029e-02
   9.9323595e-04   1.7124196e-04   7.4984984e-03   1.2799791e-03   1.2921678e-04   2.1766275e-02
   5.1312220e-04   1.0766755e-04   1.0680925e-02   1.7307772e-03   1.3900169e-04   1.2168492e-02
   3.5558222e-04   7.4104637e-05   7.2989481e-03   2.0528831e-03   6.2958684e-04   1.4152889e-02
   2.6687548e-04   8.8133236e-05   4.4994061e-03   1.9404984e-03   2.3097853e-03   5.4052390e-03
   3.5731722e-04   5.4316924e-04   6.8492105e-03   1.9468927e-03   1.9497081e-03   6.2059120e-03
   1.3196876e-04   1.9488687e-03   1.5603674e-02   1.7416067e-03   1.8947697e-03   8.9388050e-03
   1.1231212e-04   2.4767422e-03   1.9059713e-02   1.7502640e-03   1.6020540e-03   3.5841258e-03
   1.6375316e-04   3.3776465e-03   2.3159871e-02   8.5044414e-04   1.6382907e-03   2.7405576e-03
   1.5888382e-04   2.2196111e-03   1.2761971e-02   1.5948984e-03   1.6785878e-03   3.4828863e-03
   1.0307253e-04   1.9357300e-03   2.6203023e-02   1.5297343e-03   1.4245356e-03   3.8568510e-03
   9.5091060e-05   1.4330628e-03   2.2343983e-02   1.6213723e-03   1.2532219e-03   2.8838610e-03
   1.2109965e-04   5.7579158e-04   4.1703884e-02   1.5902244e-03   1.6972548e-03   2.3663398e-03
   1.1296271e-04   6.2787857e-04   4.9560578e-02   1.6357645e-03   1.5611922e-03   2.2865620e-03
   1.0798736e-04   4.9727446e-04   1.5322668e-01   1.7395142e-03   1.8979151e-03   3.6278269e-03
   1.0911020e-04   1.4023672e-04   4.0498425e-01   1.8981130e-03   1.5262521e-03   4.4243972e-03
   1.0792783e-04   7.1795721e-05   5.9120737e-01   1.7052342e-03   1.8526509e-03   3.8996663e-03
   8.9077343e-05   2.4764611e-04   1.8696171e-01   1.7311496e-03   1.8637859e-03   2.8101766e-03
   8.2620366e-05   1.5693629e-04   2.6397915e-01   1.3718617e-03   8.6546845e-04   2.1419198e-03
   9.6539779e-05   9.5589176e-05   1.0678924e-01   1.2928200e-03   1.0737594e-03   2.0481872e-03
   9.4793582e-05   7.2297076e-05   1.4733553e-01   1.0363581e-03   1.5986675e-03   2.5195132e-03
   9.4098954e-05   1.1393814e-04   1.6503428e-01   1.7791455e-03   1.4309809e-03   2.6202844e-03
   8.9486695e-05   9.7866615e-05   1.5958409e-01   1.0328545e-03   1.6225310e-03   2.3647418e-03
   7.6058441e-05   8.5419874e-05   1.3592232e-01   1.6613606e-03   1.9085813e-03   2.0892193e-03
   7.2926443e-05   8.5749663e-05   1.3436412e-01   1.3452108e-03   2.1429114e-03   1.9898373e-03
   8.2370786e-05   9.5608923e-05   1.3409794e-01   9.6459823e-04   2.0229065e-03   2.1303596e-03
   8.0732299e-05   9.1158328e-05   1.4024797e-01   9.4782532e-04   1.6754672e-03   2.0293330e-03
   8.0373043e-05   7.3392563e-05   1.9247881e-01   1.5783104e-03   1.6734447e-03   2.1626413e-03
   7.6829159e-05   7.1258192e-05   1.0338635e-01   1.7956102e-03   1.0898426e-03   1.9887339e-03
   6.4840401e-05   8.1191689e-05   2.1511779e-01   1.6823538e-03   1.9989252e-03   1.8697265e-03
   6.2059467e-05   7.7933340e-05   1.1746319e-01   5.5799789e-04   9.3790443e-04   1.6792160e-03
   7.0454952e-05   7.8851803e-05   1.2848072e-01   2.3248283e-03   2.5830140e-04   1.8029440e-03
   6.9094591e-05   7.4512759e-05   9.5428422e-02   1.5491267e-03   1.9629274e-03   1.7483747e-03
   6.8642974e-05   6.5398378e-05   4.5249256e-02   1.0869986e-03   2.1817325e-03   1.8578958e-03
   6.5621343e-05   6.1200941e-05   3.0636877e-02   1.8496641e-03   1.6318103e-03   1.7026388e-03
   5.5352408e-05   6.8294691e-05   1.9078438e-02   2.7378250e-03   5.8763277e-04   1.5895601e-03
   5.3026387e-05   6.6227216e-05   3.4559464e-02   1.3870945e-03   2.0178896e-03   1.4402611e-03
   6.0216037e-05   6.7715359e-05   3.3719370e-02   7.5595386e-04   1.9357517e-03   1.5445179e-03
   5.9091024e-05   6.3966236e-05   2.9661820e-02   1.7199463e-03   1.3924813e-03   1.4913085e-03
   5.8633957e-05   5.5487379e-05   2.6545497e-02   1.9717660e-03   7.0018139e-04   1.5867353e-03
   5.6087031e-05   5.2343315e-05   2.4520302e-02   1.2488369e-03   2.2558256e-03   1.4560082e-03
   4.7236523e-05   5.8503271e-05   2.4180835e-02   5.8927110e-04   2.2430590e-03   1.3580243e-03
   4.5289295e-05   5.6686848e-05   2.5818289e-02   9.0132272e-04   1.2954958e-03   1.2299639e-03
   5.1472163e-05   5.7805049e-05   2.5671979e-02   2.9127495e-04   3.9505539e-04   1.3206408e-03
   5.0540369e-05   5.4659536e-05   2.6333725e-02   1.2992515e-04   8.5178304e-04   1.2738725e-03
   5.0082077e-05   4.7397192e-05   2.5805964e-02   6.8416709e-04   2.1183092e-03   9.4282726e-04
   4.7933674e-05   4.4695098e-05   2.1955064e-02   2.0553664e-03   2.7618041e-03   1.3786141e-03
   4.0312663e-05   5.0001614e-05   2.0951410e-02   1.7860888e-03   1.0434023e-03   1.1228778e-03
   3.8682128e-05   4.8488285e-05   2.4359049e-02   6.7686080e-04   5.1646473e-04   9.3973872e-04
   4.3996710e-05   4.9385346e-05   2.1682803e-02   1.3178749e-03   6.3761702e-04   1.1166550e-03
   4.3226219e-05   5.5130434e-04   2.3765555e-02   6.0683705e-04   3.2232616e-04   1.2547519e-03
   4.2777531e-05   2.0003831e-03   2.2815510e-02   7.9674325e-05   1.1131127e-04   1.2273627e-03
   4.0965695e-05   2.4546170e-03   1.8458352e-02   4.1790552e-04   2.3021133e-04   1.0136063e-03
   3.4403099e-05   2.7532926e-03   1.7969523e-02   4.1325854e-04   1.7884673e-03   9.9757821e-04
   3.3038615e-05   2.9775342e-03   2.0722803e-02   1.3039347e-04   1.8734890e-03   1.0129273e-03
   3.7606827e-05   1.6727283e-03   1.9136909e-02   5.7756061e-05   2.2903734e-03   9.8001484e-04
   3.6970367e-05   1.6856218e-03   1.7878360e-02   2.0365138e-04   2.0147020e-03   9.4985406e-04
   3.6538088e-05   1.3145462e-03   1.8970902e-02   1.6923835e-04   8.5342131e-04   1.0206618e-03
   3.5010386e-05   2.3993315e-03   1.5835451e-02   1.3315894e-04   5.5078997e-04   9.4330702e-04
   2.9359633e-05   2.2269823e-03   1.4937308e-02   1.0581003e-04   1.8482821e-03   1.4531230e-03
   2.8218269e-05   2.1176027e-03   1.5723103e-02   1.2301151e-04   2.0512951e-03   2.8564284e-03
   3.2144772e-05   2.7408297e-03   1.7304438e-02   1.1715380e-04   1.8043684e-03   1.3465008e-03
   3.1619670e-05   2.2160564e-03   1.7558995e-02   1.1573290e-04   2.2333257e-03   1.4795663e-03
   3.1208521e-05   1.6293919e-03   1.6882643e-02   1.1611848e-04   3.2777227e-03   1.3980476e-03
   2.9920638e-05   2.6179923e-03   1.4338407e-02   1.1925372e-04   1.8060489e-03   2.3192683e-03
   2.5055323e-05   1.9919704e-03   1.2033224e-02   1.1549024e-04   1.0617971e-03   1.5022138e-03
