   6.4312784e-04   2.0099581e-04   2.7161967e-03   4.8449658e-03   1.1846441e-03   1.8745707e-03
   1.0722579e-03   2.7837311e-04   2.0931898e-03   4.7496528e-03   2.3860921e-03   1.5249567e-03
   3.3658604e-04   2.2268052e-04   3.4891624e-03   6.5043362e-03   1.6500805e-03   2.1652806e-03
   2.3694129e-04   1.3572940e-04   3.0561422e-03   5.7358602e-03   1.8574371e-03   2.3162382e-03
   4.4161457e-04   1.7105758e-04   3.4733853e-03   5.5691329e-03   8.9062588e-04   2.4712646e-03
   1.5583084e-04   1.9661246e-04   2.5214260e-03   4.2708431e-03   1.8589392e-03   1.8899915e-03
   5.5490830e-05   1.4328799e-04   2.1450408e-03   3.3209194e-03   1.9837924e-03   1.9931432e-03
   1.2220949e-04   1.2417914e-04   9.9951767e-04   5.0779717e-03   1.4000385e-03   1.6548452e-03
   1.0526311e-04   1.2538465e-04   2.9116432e-04   5.0083735e-03   1.5859265e-03   1.7949958e-03
   7.6027410e-05   1.2108355e-04   4.8317331e-04   2.8073540e-03   1.8615856e-03   2.0135192e-03
   5.3644400e-05   1.2898557e-04   1.3614691e-03   2.5327546e-03   1.5161566e-03   1.2318575e-03
   6.8843342e-05   1.3389364e-04   2.6377767e-03   4.1107815e-03   1.4685962e-03   2.0033039e-03
   5.7714741e-05   1.2634882e-04   2.4379915e-03   5.4413930e-03   1.9904660e-03   1.2630382e-03
   3.8864521e-05   1.3353262e-04   2.5622934e-03   3.0056859e-03   1.7330157e-03   1.9431554e-03
   4.6277135e-05   1.3039993e-04   3.6148622e-03   2.3780322e-03   1.2420019e-03   1.4869619e-03
   5.4430990e-05   7.9635724e-04   1.6293303e-03   2.7389971e-03   1.2361595e-03   2.1084960e-03
   5.4109568e-05   2.1338536e-03   2.9318289e-03   2.7631613e-03   1.8961068e-03   1.9557346e-03
   5.2796325e-05   6.7613616e-04   1.2902470e-03   3.7164675e-03   2.2230482e-03   1.5212416e-03
   5.6014758e-05   7.7760998e-04   2.3471715e-03   3.5369747e-03   2.1551828e-03   1.8113866e-03
   5.6461118e-05   3.7470836e-04   1.7697297e-03   3.5237441e-03   1.3778564e-03   1.8120091e-03
   5.1888644e-05   1.7949929e-04   2.5975920e-03   1.8691445e-03   1.8076320e-03   1.7325928e-03
   4.8386335e-05   2.1484367e-04   3.4200270e-03   1.9755513e-03   1.4441925e-03   1.5335681e-03
   4.7059131e-05   2.7863995e-04   1.8518859e-03   1.2683139e-03   1.4628151e-03   1.4572138e-03
   4.1721275e-05   1.9048794e-04   1.6807756e-03   2.5827954e-03   2.0095463e-03   1.8135455e-03
   7.1275393e-04   7.4199354e-05   2.3313317e-03   4.3242314e-03   1.9719907e-03   1.6930127e-03
   2.1983349e-03   9.1900856e-05   1.5734133e-03   3.9199643e-03   1.6773401e-03   1.7951427e-03
   6.7510266e-04   9.1839852e-05   2.1282191e-03   2.4039664e-03   1.3000909e-03   1.7322745e-03
   6.8431162e-04   6.6828495e-05   1.3029188e-03   1.3758789e-03   1.7528523e-03   1.6641926e-03
   3.5094333e-04   6.1975727e-05   3.0994183e-03   1.3040010e-03   2.0694068e-03   2.1135879e-03
   2.6278874e-04   7.3459732e-05   2.1965437e-03   9.4579203e-04   2.0219542e-03   1.8685032e-03
   2.2259446e-04   7.4318312e-05   1.0499794e-03   1.4931273e-03   2.6269068e-03   1.7701438e-03
   2.3608473e-04   7.5765773e-05   2.4152053e-03   1.9520310e-03   1.2313555e-03   1.8536805e-03
   1.5699123e-04   8.2598084e-05   1.5338449e-03   2.8020494e-03   1.6784604e-03   1.1932688e-03
   4.7447212e-05   8.5947636e-05   3.6710995e-03   3.9188020e-03   2.1712791e-03   1.9418876e-03
   2.0237424e-03   8.0589792e-05   1.5878632e-03   2.6288408e-03   1.7129438e-03   1.8616172e-03
   1.4373693e-03   7.3203059e-05   2.1478059e-03   3.8549736e-03   1.4791019e-03   3.1300437e-03
   7.7233550e-04   7.1896749e-05   1.6085108e-03   2.5852025e-03   1.3652979e-03   1.2847400e-03
   1.5245578e-03   6.4890060e-05   1.3287927e-03   2.9658523e-03   1.5381374e-03   2.0804958e-03
   1.5421120e-03   5.3683295e-05   8.7660600e-04   2.5505434e-03   1.5264449e-03   2.1466460e-03
   3.3444556e-03   5.0956718e-05   5.6845998e-04   2.7470783e-03   1.4605587e-03   1.7050603e-03
   3.0338436e-03   5.7596999e-05   3.4794675e-04   1.7370889e-03   1.4397492e-03   1.6329967e-03
   2.4878412e-03   6.1251132e-05   2.1428795e-03   6.4442630e-02   1.5484476e-03   1.9417437e-03
