   3.5494283e-04   6.0394818e-03   1.9040181e-03   2.6771392e-03   5.7032385e-03   2.7884045e-03
   3.9547057e-04   2.9386111e-03   4.3303891e-03   2.3221384e-03   3.7951888e-03   4.1850182e-03
   2.2532323e-04   4.7054496e-03   5.2017473e-03   2.9053118e-03   3.0716025e-03   3.9764464e-03
   2.0878253e-03   1.5334954e-03   8.0993092e-03   1.5443441e-03   3.3550850e-03   3.1973298e-03
   1.5731496e-03   2.0651237e-03   5.8582320e-03   1.8031139e-03   3.1005680e-03   4.3157000e-03
   7.4561077e-04   2.2945809e-03   2.6500433e-03   2.8537727e-03   3.1784946e-03   8.7426967e-03
   2.1413341e-03   2.4993749e-03   1.7904959e-03   2.7693311e-03   2.6572695e-03   8.7267713e-03
   1.5278435e-03   3.2868612e-03   4.0300881e-03   1.5724562e-03   2.5402775e-03   7.1347336e-03
   8.4740933e-04   6.3128269e-03   1.0768487e-02   1.3350405e-03   5.0295957e-03   5.2781786e-03
   8.5553341e-04   5.3247035e-03   8.1365900e-03   1.5441114e-03   3.9019958e-03   5.9944942e-03
   3.4127755e-04   4.0811212e-03   5.7794161e-03   2.6428506e-03   3.2717861e-03   5.0013034e-03
   2.1779959e-04   3.7742688e-03   4.1959956e-03   2.6896055e-03   2.9382154e-03   3.5838189e-03
   2.4763768e-04   4.3299621e-03   4.8239656e-03   7.3395281e-04   2.5846618e-03   3.9619522e-03
   2.7213328e-04   4.8019761e-03   8.0606417e-03   1.4581388e-03   3.0346316e-03   3.3255683e-03
   2.0392827e-03   5.3695386e-03   7.7286103e-03   1.9450427e-03   2.8536029e-03   4.2060478e-03
   1.5071007e-03   2.7710096e-03   9.0081367e-03   1.3143336e-03   3.8216270e-03   2.0828560e-03
   1.4545660e-03   1.3669988e-03   3.2833864e-03   1.1939680e-03   3.8549130e-03   1.4176486e-03
   2.1778418e-03   4.8009033e-04   7.0821700e-03   2.6257705e-03   3.3823886e-03   3.3665031e-03
   3.1972395e-04   3.5401235e-03   5.1912541e-03   2.3458580e-03   3.3358285e-03   3.1367885e-03
   4.7619047e-04   7.7005674e-03   7.0337815e-03   1.8720115e-03   3.5421222e-03   2.9960879e-03
   7.7526940e-04   3.8597562e-03   6.4226875e-03   1.8579167e-03   3.8787005e-03   2.6996642e-03
   2.2298008e-03   3.0726585e-03   2.7359708e-03   1.0632930e-03   2.5474941e-03   1.7771684e-03
   6.2756375e-04   4.9761903e-03   3.8196347e-03   1.0279775e-03   3.1165724e-03   1.0968514e-03
   5.5418631e-04   2.0228367e-03   6.6575967e-03   1.2210969e-03   3.9790267e-03   2.1059864e-03
   3.2043951e-04   2.9904270e-03   9.0712844e-03   1.0726721e-03   3.8788236e-03   2.6400402e-03
   4.0608177e-04   2.4202850e-03   5.8253004e-03   9.5934063e-04   2.4349904e-03   1.4839409e-03
   2.1257600e-04   2.9765181e-03   4.6366266e-03   9.1938287e-04   3.0716822e-03   1.8468918e-03
   1.7749053e-04   3.9655489e-03   1.0172411e-02   1.3595722e-03   2.4219087e-03   1.1865180e-03
   2.5765093e-04   3.8880614e-03   1.1177871e-02   2.2512265e-03   4.5052185e-03   6.8684943e-04
   2.5084637e-04   5.2840009e-03   1.4332687e-02   1.1048088e-03   4.4318939e-03   2.2609091e-03
   2.2827256e-04   3.0496875e-03   1.6325971e-02   7.3673430e-04   5.5566539e-03   4.0383073e-03
