   1.5934204e-05   2.1339858e-06   2.0277420e-06   3.6987703e-03   2.0128511e-04   2.5478333e-03
   1.5570662e-05   2.0968269e-06   1.9310420e-06   2.8909767e-03   2.0467950e-04   1.3969628e-03
   1.3904474e-05   1.8606174e-06   1.6944086e-06   3.3764373e-03   1.9966732e-04   1.3999557e-03
   1.3035144e-05   1.7556904e-06   1.6671451e-06   4.0509384e-03   2.0762828e-04   1.5787184e-03
   1.3779445e-05   1.8681389e-06   1.7919992e-06   3.6332811e-03   1.9431138e-04   9.2893971e-04
   1.3873694e-05   1.8697560e-06   1.7302144e-06   3.6399380e-03   1.9650927e-04   8.1938408e-04
   1.4022781e-05   1.9001362e-06   1.8170577e-06   2.3234770e-03   1.7937575e-04   2.8187925e-03
   1.3994343e-05   1.8850837e-06   1.7390771e-06   3.1162569e-03   1.7423610e-04   2.1000829e-03
   1.3433351e-05   1.8185622e-06   1.7293745e-06   3.7861566e-03   1.5716014e-04   8.1268822e-04
   1.3192685e-05   1.7754839e-06   1.6287481e-06   3.4994515e-03   1.4537087e-04   1.2937096e-03
   1.1992439e-05   1.6223349e-06   1.5361695e-06   3.3318738e-03   1.5223198e-04   1.4584734e-03
   1.1632118e-05   1.5643434e-06   1.4286669e-06   2.9669150e-03   1.5491430e-04   2.8653126e-03
   1.0124510e-05   1.3551396e-06   1.2845374e-06   3.3714880e-03   1.5508799e-04   2.2402960e-03
   9.7448134e-06   1.3133220e-06   1.2992409e-06   4.3818171e-03   1.5629633e-04   1.1159317e-03
   1.0572268e-05   1.4313483e-06   1.3617757e-06   3.1823868e-03   1.4879497e-04   1.5453521e-03
   1.0396633e-05   1.3992943e-06   1.3269576e-06   3.2558114e-03   1.4759791e-04   3.1150088e-04
   1.0736909e-05   1.4529024e-06   1.3780985e-06   3.1319777e-03   1.3299635e-04   2.8607021e-04
   1.0466337e-05   1.4079683e-06   1.2881700e-06   3.2882648e-03   1.3027433e-04   7.4989597e-04
   1.0247737e-05   1.3854423e-06   7.5732781e-04   4.2622623e-03   1.1464804e-04   2.3248668e-04
   9.8309231e-06   1.3212626e-06   2.7616692e-03   3.0604301e-03   1.0911213e-04   9.8136166e-05
   9.1227219e-06   7.5780805e-04   2.5136467e-03   2.9865367e-03   1.1709014e-04   2.9538319e-04
   8.6431855e-06   2.1659913e-03   1.6833982e-03   4.2122959e-03   1.1629199e-04   2.6188744e-04
