   1.2843972e-08   5.6042922e-06   2.1773921e-05   7.6296788e-06   1.7575103e-08   2.1816573e-04
   2.3142134e-08   2.2200913e-06   1.0729787e-04   3.6024242e-05   1.9209419e-08   9.1052374e-05
   2.9120774e-08   2.1650529e-06   1.1658337e-05   3.3309726e-05   2.0771149e-08   6.6336354e-05
   4.2326662e-08   1.0542315e-06   2.5957469e-05   1.7813861e-05   2.2134378e-08   1.3224851e-04
   5.7262467e-08   3.7853681e-05   2.4364693e-05   6.1970943e-07   2.2689524e-05   1.0137605e-04
   6.6914200e-08   5.2588263e-05   1.7523945e-05   1.0009656e-06   4.5674538e-06   5.3905855e-05
   7.5345666e-08   2.2128502e-05   5.8908758e-05   9.9002961e-08   5.4083154e-06   3.2197814e-05
   8.2028866e-08   8.5803589e-07   2.8256036e-05   1.8438368e-08   2.6877788e-05   4.1579020e-05
   6.5456479e-06   2.7393965e-05   9.2126150e-05   2.1590739e-07   2.6940147e-05   5.1108220e-05
   3.4457277e-05   2.1292579e-05   4.4255000e-05   1.4716363e-07   1.6198824e-05   5.0617090e-05
   2.4973603e-05   6.4170841e-06   3.2389439e-06   2.0218136e-05   6.1639825e-06   4.9863067e-05
   3.8590600e-07   1.6401730e-06   4.1389903e-06   4.9635563e-06   3.6291516e-06   1.8606268e-05
   8.8486775e-07   2.4173898e-07   1.2995571e-06   1.5393103e-05   3.0548560e-06   7.1023807e-05
   1.1788039e-08   2.2041226e-05   1.1314555e-05   6.1168356e-06   2.1983281e-06   2.6686639e-05
   1.6563954e-08   9.6074684e-06   4.8762151e-05   5.4110829e-06   2.5751568e-05   2.8270683e-04
   1.2044655e-07   1.9931068e-06   1.4035496e-06   3.1014287e-06   2.8245493e-05   3.9695066e-04
   2.0443944e-05   9.5351915e-07   5.0087108e-06   1.6823717e-06   8.3010373e-06   5.3312478e-05
   8.1754179e-06   1.0559058e-06   4.7889443e-05   1.3384240e-06   2.7414685e-05   3.1084317e-05
   1.6240927e-05   8.4642989e-07   1.1567334e-04   9.0729788e-07   1.6531910e-05   4.7091459e-04
   9.4335076e-06   2.3695305e-05   1.1691436e-04   5.0055732e-07   8.1424145e-06   5.6703511e-04
   1.2100571e-05   9.3309914e-06   1.2014083e-04   2.2282127e-05   3.4607446e-05   2.2583318e-04
   5.1565380e-06   2.3253387e-07   1.1984017e-05   2.9227906e-05   1.9048343e-06   1.1522431e-06
   2.3390222e-06   4.3885068e-06   2.0019776e-05   2.0837853e-05   2.6131905e-05   4.0528494e-05
   6.0448280e-06   2.6284988e-05   4.6182292e-05   2.1335840e-05   1.8714817e-05   7.1786689e-04
   2.0207494e-05   1.1855987e-05   3.7847916e-04   8.1391006e-06   4.6473378e-05   1.4300886e-03
   2.5243894e-06   4.9411535e-05   5.0274317e-04   2.4170893e-06   2.3574880e-06   2.2397774e-03
   1.6741442e-06   2.6119007e-05   1.1291067e-04   1.1706930e-06   7.6597107e-06   1.8397561e-03
   4.7746806e-06   1.2798618e-06   1.2984073e-04   6.9077378e-07   2.9071193e-05   3.4182595e-04
   1.5439080e-05   2.8364408e-06   1.1375885e-04   3.5160267e-07   1.5567412e-05   7.0729876e-04
   1.6235943e-05   7.5182852e-07   3.8330667e-05   1.1449104e-07   3.9629577e-05   2.1015244e-04
   4.0078299e-05   3.0571098e-07   3.4280400e-04   3.1222410e-08   2.6409326e-05   1.7161807e-03
   1.8156076e-05   3.3110140e-07   2.8238368e-04   1.3070945e-08   1.9473195e-05   4.9468364e-05
   1.2724394e-06   1.7533941e-07   3.1197645e-05   5.7844705e-08   3.0124626e-05   9.3361142e-04
   1.5246846e-06   4.0834438e-08   6.3785585e-04   1.2118078e-07   4.7441781e-05   4.6736208e-04
   1.8254510e-04   2.8782420e-04   8.2033448e-04   1.7483240e-04   1.5086499e-04   2.1214189e-03
   2.7581967e-04   2.1054768e-04   7.6985848e-04   2.9037102e-04   2.7379432e-04   8.8449206e-04
