   4.3069855e-06   1.2347397e-05   5.7545512e-06   5.9614025e-06   4.4543600e-06   1.1094180e-05
   2.6808200e-07   1.2324228e-06   1.8426763e-05   1.5546476e-05   4.1669471e-06   1.5906242e-07
   1.9210911e-07   4.8854562e-06   2.2809350e-06   1.0860731e-06   3.7349098e-06   6.6066418e-06
   6.3318441e-07   9.6019938e-08   6.1015396e-07   1.7241963e-07   1.5203652e-05   1.3270196e-05
   1.6878448e-07   1.3652613e-07   5.1800814e-08   2.6573508e-07   6.7665101e-06   4.6155381e-07
   3.6423714e-06   4.5360395e-07   5.6067644e-07   7.4958191e-07   2.7138285e-07   9.8408138e-07
   1.4002962e-05   1.4943015e-07   3.7691930e-08   1.0169808e-07   1.3926840e-06   1.5719647e-07
   1.7714683e-06   1.8641284e-07   2.0219458e-05   9.6614374e-08   9.6382237e-07   3.4156357e-07
   6.5433148e-07   1.0270475e-07   1.3323429e-05   1.2778677e-07   6.0248122e-06   4.8018321e-09
   1.6248458e-07   3.3751789e-07   1.6758103e-06   6.0901517e-08   9.9861766e-06   8.6078221e-08
   3.2152440e-07   3.7561586e-07   2.6362942e-07   9.1925460e-08   5.4116724e-06   2.6738077e-07
   1.6011922e-07   2.1785110e-07   5.5795790e-07   1.1099749e-07   2.3530977e-05   1.7935095e-05
   3.7251057e-08   6.1915557e-06   6.5617152e-06   6.4508738e-06   1.1671590e-05   3.0856264e-05
   3.0490698e-06   1.1941629e-05   1.2570255e-05   1.4028521e-05   7.0552809e-06   1.0743699e-05
   1.5915849e-05   1.6222472e-06   2.2190584e-06   1.3714190e-05   7.8107609e-07   1.4305661e-06
   1.5791585e-06   1.9682244e-06   1.4041507e-06   6.1322023e-06   9.4847361e-06   9.5472770e-06
   1.0132204e-06   5.7358265e-07   2.7811268e-07   9.3258833e-06   8.6788981e-07   1.4796709e-05
   1.7550376e-07   8.4005081e-08   2.8703329e-07   7.1161028e-07   1.0799925e-05   4.7017117e-06
   6.2669087e-07   4.0907529e-07   1.5315939e-07   7.7960217e-06   9.3086007e-06   8.5688623e-06
   3.2993335e-08   2.7540117e-07   1.4997804e-07   1.1447225e-05   1.1273774e-05   8.6722525e-06
   5.2302373e-08   3.3005139e-08   6.6355509e-09   1.2746099e-05   9.9922937e-06   8.2359161e-06
   1.8357364e-07   3.1058814e-08   1.8669467e-08   7.8152505e-06   6.0034860e-06   7.8331200e-06
